date,USDNOK BGN Curncy,USDEUR CURNCY,USDJPY CURNCY,USDGBP CURNCY,USDCAD CURNCY,USDAUD CURNCY,USDNZD CURNCY,USDCHF CURNCY,USDDKK CURNCY,USDSEK CURNCY,USDAUD CURNCY,USDBRL CURNCY,USDARS CURNCY,USDCLP CURNCY,USDCOP CURNCY,USDCRC CURNCY,USDGTQ CURNCY,USDMXN CURNCY,USDPEN CURNCY,USDVEF CURNCY,USDCZK CURNCY,USDHUF CURNCY,USDISK CURNCY,USDPLN CURNCY,USDRUB CURNCY,USDTRY CURNCY,USDILS CURNCY,USDAED CURNCY,USDZAR CURNCY
3/23/2012,5.7565,0.7537,82.35,0.6301,0.9978,0.9554,1.2222,0.908,5.6034,6.7333,0.9554,2.0418,4.4875,483.96,1759.5,499.57,7.814,12.6672,2.6525,4.2947,18.5361,221.05,126.94,3.1771,29.5005,1.785,3.75,3.673,7.6806
3/26/2012,5.674,0.7485,82.82,0.6261,0.9906,0.9493,1.2147,0.903,5.5659,6.665,0.9493,2.0906,4.4888,484.79,1755.5,499.25,7.845,12.7025,2.6475,4.2947,18.4315,218.17,126.92,3.1845,29.4459,1.7826,3.742,3.673,7.5815
3/27/2012,5.704,0.7509,83.17,0.6269,0.9948,0.956,1.2186,0.9052,5.5851,6.6878,0.956,2.031,4.4888,480.14,1756.5,499.25,7.835,12.7549,2.6315,4.2947,18.4607,218.91,126.5,3.21,29.363,1.7776,3.7439,3.673,7.6033
3/28/2012,5.7403,0.751,82.9,0.6294,0.9983,0.9627,1.2243,0.9052,5.5843,6.6594,0.9627,2.0284,4.4936,478.18,1752.08,499.7,7.835,12.8028,2.6355,4.2947,18.527,219.85,126.54,3.2004,29.1605,1.7823,3.7406,3.673,7.6751
3/29/2012,5.7444,0.7517,82.46,0.6266,0.9964,0.9632,1.2234,0.9063,5.5915,6.6646,0.9632,1.9845,4.4963,477.94,1754.5,499.71,7.8365,12.8107,2.6285,4.2947,18.5977,221.79,126.78,3.1655,29.5133,1.7941,3.747,3.673,7.7197
3/30/2012,5.6926,0.7495,82.87,0.6246,0.9987,0.9666,1.2219,0.9025,5.5765,6.6147,0.9666,1.9832,4.4974,476.95,1766.2,502.5,7.85,12.7326,2.6235,4.2947,18.5889,220.68,127.49,3.2005,29.4629,1.7914,3.7315,3.673,7.673
4/2/2012,5.6751,0.7508,82.08,0.624,0.9906,0.9598,1.2145,0.9037,5.5858,6.6052,0.9598,1.9926,4.5025,478.79,1764.5,499.92,7.8365,12.7632,2.622,4.2947,18.5729,220.75,128,3.1868,29.5906,1.7946,3.7103,3.673,7.652
4/3/2012,5.7241,0.7557,82.81,0.6284,0.9911,0.968,1.2212,0.9101,5.6225,6.6414,0.968,2.016,4.5035,481.61,1760.62,501.02,7.855,12.7846,2.6205,4.2947,18.6141,222.38,127.75,3.1763,29.6521,1.7992,3.7223,3.6729,7.7448
4/4/2012,5.7526,0.7609,82.46,0.6293,0.9963,0.9737,1.2273,0.9159,5.6613,6.6961,0.9737,2.0226,4.5105,481.26,1771.5,499.25,7.855,12.8732,2.6215,4.2947,18.7595,225.26,127.67,3.1883,29.7356,1.8145,3.7255,3.6729,7.8345
4/5/2012,5.7921,0.7654,82.37,0.6318,0.9931,0.9709,1.2254,0.9198,5.6947,6.7528,0.9709,2.0401,4.5138,480.9,1786.5,499.92,7.8575,12.9842,2.62,4.2947,18.8664,226.05,127.69,3.1894,29.6163,1.8082,3.727,3.673,7.8382
4/6/2012,5.7875,0.7637,81.64,0.6299,0.9972,0.9702,1.2201,0.9173,5.6804,6.7522,0.9702,2.0585,4.5145,479.15,1794,501.5,7.8605,12.9712,2.6395,4.2947,18.8751,226.39,127.46,3.1686,29.4512,1.7937,3.7135,3.6729,7.8834
4/9/2012,5.7785,0.763,81.49,0.6292,0.9976,0.9696,1.2171,0.9172,5.6771,6.7558,0.9696,2.0247,4.5141,480.76,1807.5,499.25,7.875,13.1578,2.636,4.2947,18.832,225.14,126.84,3.1977,29.58,1.7975,3.723,3.6729,7.8698
4/10/2012,5.8087,0.7644,80.67,0.6305,1.0045,0.9755,1.2271,0.9185,5.6859,6.805,0.9755,2.0328,4.5236,480.85,1805.5,499.25,7.87175,13.1668,2.6425,4.2947,18.997,228.58,127.64,3.1787,29.61,1.7962,3.736,3.6729,7.9909
4/11/2012,5.8103,0.7629,80.86,0.6287,1.0038,0.9709,1.2223,0.9174,5.6736,6.8,0.9709,2.0241,4.526,479.67,1823,500.49,7.8725,13.0309,2.6375,4.2947,18.9596,227.61,127.02,3.1597,29.4916,1.7881,3.7352,3.673,8.0095
4/12/2012,5.7658,0.7584,80.89,0.6265,0.9943,0.958,1.2081,0.9112,5.6407,6.7459,0.958,2.0653,4.5255,479.34,1841.02,500.49,7.8725,13.1775,2.6255,4.2947,18.8018,224.68,127,3.1585,29.4876,1.7882,3.7422,3.673,7.8722
4/13/2012,5.7861,0.7646,80.93,0.631,0.9997,0.9641,1.2153,0.9195,5.6881,6.7897,0.9641,2.0688,4.5241,477.13,1840.14,500.79,7.8725,13.2129,2.6205,4.2947,18.9312,227.51,126.99,3.1449,29.528,1.7917,3.735,3.673,7.9491
4/16/2012,5.7458,0.761,80.41,0.6289,0.9994,0.9656,1.2185,0.9145,5.6603,6.7652,0.9656,2.0721,4.5237,476.65,1827.68,502,7.87,13.107,2.6275,4.2947,18.8482,226.54,126.89,3.1531,29.428,1.793,3.7418,3.673,7.9373
4/17/2012,5.7475,0.7618,80.85,0.628,0.9902,0.9625,1.218,0.9153,5.6671,6.7698,0.9625,2.0563,4.5291,474.85,1827.5,500.79,7.865,13.1808,2.6265,4.2947,18.8546,225.38,126.12,3.139,29.5513,1.7948,3.7523,3.673,7.8135
4/18/2012,5.7517,0.762,81.26,0.6242,0.9912,0.9654,1.2256,0.9158,5.6686,6.7457,0.9654,2.0484,4.532,475.23,1813.04,499.25,7.8635,13.198,2.6255,4.2947,18.8787,226.44,126.54,3.1616,29.3493,1.7803,3.755,3.673,7.8437
4/19/2012,5.7442,0.7612,81.61,0.623,0.9957,0.968,1.229,0.9151,5.6621,6.7303,0.968,2.059,4.5346,474.34,1823.98,499.87,7.8725,13.101,2.6255,4.2947,18.9017,226.02,126.14,3.1817,29.3857,1.7699,3.7381,3.6729,7.8537
4/20/2012,5.717,0.7562,81.52,0.6203,0.9924,0.9634,1.2215,0.9089,5.6273,6.6864,0.9634,2.0281,4.5405,474.82,1824.94,499.8,7.8805,13.1756,2.6215,4.2947,18.8661,224.75,126.04,3.2038,29.3055,1.762,3.7478,3.6729,7.8123
4/23/2012,5.7398,0.7601,81.18,0.6199,0.9913,0.9691,1.2293,0.9135,5.6551,6.756,0.9691,2.0258,4.5455,473.93,1827.49,500.7,7.9035,13.1567,2.6215,4.2947,19.0148,226.99,125.81,3.2024,29.4005,1.7611,3.7505,3.6729,7.845
4/24/2012,5.7342,0.7577,81.32,0.6194,0.9871,0.9695,1.2298,0.9104,5.6378,6.7367,0.9695,2.0563,4.5465,474.93,1816.5,499.65,7.915,13.1639,2.6165,4.2947,18.877,222.49,125.58,3.2324,29.4095,1.7573,3.7521,3.673,7.7967
4/25/2012,5.7198,0.7566,81.34,0.6187,0.9833,0.9659,1.2295,0.9093,5.6287,6.7241,0.9659,2.0657,4.5475,474.42,1816.5,499.25,7.915,13.1731,2.6165,4.2947,18.715,217.55,125.25,3.2785,29.5005,1.7545,3.7591,3.673,7.7492
4/26/2012,5.7404,0.7562,80.99,0.6179,0.9843,0.9625,1.2276,0.909,5.6274,6.7169,0.9625,2.062,4.5525,474.89,1792,499.52,7.94,12.9678,2.6165,4.2947,18.7827,217.33,125.28,3.272,29.5789,1.7607,3.756,3.673,7.7627
4/27/2012,5.7242,0.7544,80.27,0.6148,0.9804,0.955,1.2161,0.9064,5.6123,6.7153,0.955,2.0761,4.5545,474.95,1771.5,497.25,7.9422,13.0127,2.6165,4.2947,18.7353,216.26,124.81,3.2985,30.088,1.7633,3.7502,3.673,7.7445
4/30/2012,5.7216,0.7554,79.82,0.616,0.9872,0.9589,1.2218,0.9075,5.6194,6.7232,0.9589,2.0754,4.5569,478.4,1775.01,497.25,7.9365,12.9162,2.6155,4.2947,18.8377,216.6,123.86,3.3744,30.0575,1.7583,3.7591,3.6728,7.7774
5/1/2012,5.7201,0.7554,80.09,0.6165,0.9854,0.9677,1.2266,0.9078,5.6194,6.7254,0.9677,2.0765,4.5645,479.8,1775.96,499.21,7.94,12.9378,2.613,4.2947,18.75,214.8,124.41,3.4314,30.1287,1.7605,3.754,3.6728,7.7355
5/2/2012,5.7424,0.7599,80.14,0.6173,0.9863,0.9678,1.2334,0.9131,5.6526,6.7385,0.9678,2.0093,4.5663,479.18,1782.4,497.96,7.96,13.0057,2.6125,4.2947,18.9595,214.85,124.6,3.4247,30.1349,1.7768,3.7511,3.6728,7.7208
5/3/2012,5.7461,0.7603,80.18,0.6181,0.9885,0.9742,1.2504,0.9135,5.655,6.7549,0.9742,1.9849,4.5685,479.96,1788.46,497.97,8.01,13.168,2.6125,4.2947,19.061,216.24,124.94,3.4344,30.4149,1.7942,3.7503,3.6727,7.7372
5/4/2012,5.7986,0.7643,79.85,0.6192,0.9961,0.9821,1.2571,0.9182,5.6844,6.8171,0.9821,2.0155,4.5675,479.47,1781.19,497.25,7.9635,13.1632,2.6125,4.2947,19.2459,218.86,125.72,3.4021,30.6187,1.7841,3.7414,3.6728,7.831
5/7/2012,5.8004,0.7662,79.92,0.6177,0.9931,0.9806,1.2584,0.9206,5.698,6.826,0.9806,2.0283,4.5715,474.36,1767.58,497.96,7.9635,13.3673,2.6145,4.2947,19.2165,219.84,125.71,3.3647,30.9207,1.7842,3.7654,3.6728,7.7979
5/8/2012,5.8278,0.7688,79.87,0.6189,0.9987,0.988,1.2694,0.9236,5.7165,6.8541,0.988,2.0194,4.5738,472.42,1770.5,497.25,8.015,13.4993,2.6145,4.2947,19.402,220.9,126.27,3.4308,31.0499,1.8097,3.7789,3.6727,7.8924
5/9/2012,5.8412,0.7735,79.64,0.62,1.0026,0.9949,1.2753,0.929,5.7496,6.8864,0.9949,2.0279,4.5743,473.12,1777.5,500.5,8,13.514,2.6125,4.2947,19.5732,224.2,126.88,3.4763,31.2413,1.8254,3.774,3.6727,7.9931
5/10/2012,5.8683,0.7731,79.93,0.6194,1.0021,0.9919,1.2735,0.9285,5.7461,6.9434,0.9919,2.0323,4.585,471.34,1787.63,497.25,8,13.5745,2.6115,4.2947,19.5075,223.53,127.56,3.4827,31.1724,1.826,3.7789,3.6728,8.0181
5/11/2012,5.859,0.7741,79.94,0.6223,1.0005,0.998,1.2775,0.9299,5.7553,6.9553,0.998,2.0336,4.5794,472.25,1800.33,497.99,7.98825,13.7344,2.6115,4.2947,19.5686,224.13,127.78,3.4876,31.1393,1.8298,3.778,3.6728,8.097
5/14/2012,5.9328,0.7798,79.85,0.6214,1.0037,1.0042,1.2878,0.9367,5.7969,7.0532,1.0042,2.0367,4.586,470.95,1803,497.99,7.9825,13.8363,2.6105,4.2947,19.8242,228.66,127.97,3.4655,31.7146,1.8358,3.7974,3.6729,8.2082
5/15/2012,6.001,0.7856,80.18,0.6253,1.0072,1.0063,1.2998,0.9435,5.839,7.1742,1.0063,2.0374,4.5886,470.78,1796.25,497.25,7.9825,13.7662,2.6115,4.2947,20.1645,231.35,127.23,3.4821,31.758,1.8238,3.807,3.6729,8.3073
5/16/2012,5.978,0.7864,80.33,0.6285,1.0122,1.0087,1.3083,0.9446,5.8453,7.1741,1.0087,2.037,4.592,472.35,1805.52,499.79,7.9825,13.8393,2.6075,4.2947,20.04,233.31,126.82,3.5519,32.0405,1.8438,3.8217,3.6727,8.3209
5/17/2012,5.9926,0.7875,79.28,0.6331,1.0196,1.0113,1.3101,0.9458,5.8535,7.2068,1.0113,2.0349,4.5954,473.78,1780.83,500.5,7.94,13.8158,2.6115,4.2947,20.0774,234.66,127.72,3.552,32.1038,1.8502,3.812,3.6727,8.3351
5/18/2012,5.9663,0.7822,79.02,0.6324,1.0222,1.0159,1.322,0.9397,5.8158,7.1408,1.0159,2.0219,4.5969,475.05,1767.39,497.97,7.96125,13.6936,2.6115,4.2947,19.7673,233.4,128.98,3.5448,32.1813,1.8474,3.8161,3.6728,8.3381
5/21/2012,5.9406,0.7801,79.31,0.6315,1.0175,1.0086,1.3069,0.9372,5.7977,7.1112,1.0086,2.023,4.5985,474.97,1767.14,497.65,7.96,13.9031,2.6085,4.2947,19.5831,230.95,129.29,3.5108,32.7801,1.8496,3.8305,3.6727,8.2251
5/22/2012,5.9845,0.7884,79.96,0.6345,1.0205,1.0194,1.3256,0.947,5.8586,7.1649,1.0194,2.0122,4.6018,472.22,1772.91,498,7.9825,13.9887,2.6085,4.2947,19.9339,236.14,129.86,3.5121,33.4858,1.8369,3.8347,3.6726,8.3279
5/23/2012,5.9902,0.7948,79.47,0.6373,1.0252,1.0261,1.3333,0.9546,5.9067,7.1683,1.0261,2.0235,4.6045,471.59,1781.41,498.02,7.9825,14.0153,2.6055,4.2947,20.2616,239.48,129.66,3.4286,33.7,1.8327,3.8275,3.6726,8.3853
5/24/2012,6.0287,0.7979,79.6,0.6381,1.0269,1.0243,1.3272,0.9585,5.9297,7.189,1.0243,2.0387,4.6063,472.35,1788.5,500.5,7.955,14.0288,2.6045,4.2947,20.2915,239.82,130,3.3975,33.4975,1.8568,3.8296,3.6726,8.3584
5/25/2012,6.0168,0.7989,79.68,0.6384,1.0293,1.0248,1.3263,0.9595,5.9363,7.1769,1.0248,2.0477,4.609,470.78,1786.5,497.91,7.95005,13.9498,2.5975,4.2947,20.2573,239.43,131.04,3.431,33.0099,1.8673,3.823,3.6727,8.4058
5/28/2012,6.0055,0.7973,79.47,0.6376,1.0239,1.015,1.3125,0.9584,5.925,7.1621,1.015,2.0331,4.6113,471.16,1786,498.02,7.95,13.8832,2.5945,4.2947,20.2282,238.34,130.69,3.485,32.4358,1.8583,3.8209,3.6727,8.3436
5/29/2012,6.0199,0.7998,79.49,0.6394,1.0221,1.0155,1.3107,0.9606,5.9435,7.199,1.0155,2.0213,4.615,470.2,1786.5,497.25,7.9825,14.1431,2.6025,4.2947,20.3712,237.95,129.92,3.4566,32.2619,1.8516,3.8518,3.6727,8.3139
5/30/2012,6.0925,0.8086,79.07,0.6461,1.0301,1.0304,1.3278,0.971,6.0088,7.2656,1.0304,2.0213,4.6175,472.06,1773.14,498.04,7.9825,14.3755,2.6025,4.2947,20.8143,243.57,129.28,3.4347,32.8095,1.8463,3.8569,3.6727,8.5325
5/31/2012,6.1174,0.8087,78.32,0.6491,1.0328,1.0274,1.3268,0.9713,6.0096,7.2684,1.0274,2.0404,4.6165,473.08,1776.21,497.96,7.95,14.3129,2.6005,4.2947,20.807,243.23,129.56,3.3931,32.4556,1.8286,3.8546,3.6727,8.523
6/1/2012,6.1232,0.8043,78.02,0.6509,1.041,1.0309,1.3254,0.9661,5.9762,7.2499,1.0309,2.0569,4.6164,471.68,1778,497.99,7.93,14.2241,2.6025,4.2947,20.7407,245.31,128.66,3.3625,32.5941,1.8268,3.8539,3.6728,8.5753
6/4/2012,6.0728,0.8,78.34,0.6501,1.0394,1.028,1.3219,0.9609,5.9452,7.1729,1.028,2.0445,4.6255,471.44,1774.97,497.25,7.91,14.2188,2.5995,4.2947,20.5765,241.74,128.77,3.3933,32.5038,1.8222,3.8691,3.6729,8.4991
6/5/2012,6.1093,0.8031,78.75,0.6501,1.0381,1.0265,1.3226,0.9643,5.9679,7.2061,1.0265,2.0496,4.6285,471.2,1778.16,497.98,7.9825,14.0255,2.5955,4.2947,20.5833,242.43,129.33,3.3495,32.463,1.8307,3.8713,3.673,8.4247
6/6/2012,6.0603,0.7948,79.19,0.6453,1.0276,1.0074,1.2974,0.9544,5.9079,7.1544,1.0074,2.0285,4.6313,471.46,1786.7,498,7.89,14.0678,2.5975,4.2947,20.1975,237.13,129.69,3.3326,32.43,1.8254,3.8767,3.6731,8.3122
6/7/2012,6.0464,0.7961,79.63,0.644,1.0279,1.0107,1.3035,0.9562,5.9185,7.14,1.0107,2.0311,4.6289,473.09,1800.07,497.88,7.89,13.9212,2.5955,4.2947,20.1796,235.09,129.52,3.4235,32.522,1.82,3.902,3.673,8.3759
6/8/2012,6.0524,0.799,79.49,0.6463,1.0266,1.0084,1.298,0.9596,5.9381,7.1271,1.0084,2.0285,4.6318,472.7,1795.98,497.86,7.88,14.094,2.5965,4.2947,20.3022,235.93,128.16,3.3986,32.9725,1.815,3.9089,3.673,8.3876
6/11/2012,6.0457,0.8012,79.44,0.6458,1.0317,1.0138,1.3003,0.9621,5.9546,7.1271,1.0138,2.0206,4.6385,472.69,1788.07,497.85,7.9825,13.9767,2.5975,4.2947,20.5015,238.4,126.81,3.4085,33.2397,1.8124,3.8842,3.673,8.4693
6/12/2012,6.0076,0.7998,79.53,0.6422,1.0264,1.0042,1.2867,0.9606,5.9437,7.0724,1.0042,2.0132,4.6388,472.36,1791.5,497.8,7.87,14.0384,2.5995,4.2947,20.523,237.41,125.11,3.4043,33.3271,1.8117,3.8973,3.673,8.4004
6/13/2012,5.9846,0.7963,79.48,0.645,1.0303,1.0067,1.293,0.9565,5.9176,7.0343,1.0067,2.0153,4.6489,472.19,1791.5,497.77,7.8835,13.9003,2.5945,4.2947,20.3235,235.86,125.6,3.4144,32.9338,1.8007,3.8774,3.6729,8.3988
6/14/2012,5.9417,0.7916,79.35,0.6426,1.0226,0.9976,1.2779,0.9507,5.8827,7.0096,0.9976,2.0207,4.6514,472.48,1789.99,497.25,7.83,13.92,2.5905,4.2947,20.1593,233.82,124.74,3.4469,32.98,1.7932,3.8669,3.6729,8.376
6/15/2012,5.9591,0.7914,78.73,0.6363,1.0217,0.9945,1.2689,0.9501,5.8773,7.0003,0.9945,2.0267,4.6545,471.67,1784.87,500.5,7.83,13.8284,2.5845,4.2947,20.1201,232.58,124.7,3.3481,33.1212,1.8073,3.875,3.6729,8.3547
6/18/2012,5.9843,0.7952,79.11,0.6383,1.0243,0.9878,1.2626,0.955,5.9096,7.0219,0.9878,2.0229,4.66,470.71,1787.84,497.75,7.84,13.6846,2.5855,4.2947,20.3367,231.63,126.12,3.3518,32.4225,1.8147,3.8822,3.6729,8.2896
6/19/2012,5.943,0.7882,78.95,0.636,1.0178,0.9815,1.2528,0.9467,5.86,6.9671,0.9815,2.017,4.6605,470.76,1785.5,497.84,7.8355,13.7092,2.5865,4.2947,20.0395,227.22,125.97,3.3274,32.5874,1.8221,3.8785,3.6729,8.2031
6/20/2012,5.897,0.7872,79.54,0.6362,1.0183,0.981,1.256,0.9452,5.8503,6.9492,0.981,2.0155,4.6605,471.25,1786.01,500,7.84,13.9241,2.5855,4.2947,20.1182,225.96,126.31,3.3651,32.1356,1.8078,3.8698,3.673,8.201
6/21/2012,5.9747,0.7974,80.28,0.6414,1.0297,0.9966,1.2717,0.9576,5.9285,7.0309,0.9966,2.0168,4.6613,471.85,1785.18,497.82,7.85005,13.8624,2.5815,4.2947,20.589,229.99,126.26,3.3994,32.3705,1.814,3.8672,3.673,8.386
6/22/2012,5.9588,0.7955,80.43,0.6415,1.0246,0.9937,1.265,0.9553,5.9132,7.0084,0.9937,2.016,4.6645,472.3,1788,497.8,7.87,13.9212,2.5825,4.2947,20.5052,228.74,126.6,3.455,32.5275,1.8275,3.8535,3.6729,8.3998
6/25/2012,6.0044,0.7998,79.66,0.6421,1.0292,0.9989,1.2702,0.9605,5.945,7.0624,0.9989,2.0162,4.6715,472.67,1787.79,497.25,7.86,13.76,2.5785,4.2947,20.6955,230.26,126.83,3.4223,32.83,1.8083,3.8586,3.673,8.4847
6/26/2012,6.0124,0.8002,79.52,0.6393,1.0238,0.9935,1.2641,0.9614,5.9504,7.066,0.9935,2.0236,4.6738,475.6,1793.5,500,7.84,13.5627,2.5775,4.2947,20.7355,228.85,124.93,3.4182,32.985,1.8044,3.8515,3.673,8.4354
6/27/2012,6.0388,0.802,79.72,0.6424,1.0249,0.9921,1.2631,0.9632,5.9622,7.0478,0.9921,2.027,4.6765,473.7,1793.5,500.93,7.8365,13.6163,2.5785,4.2947,20.7352,229.9,125.48,3.4187,32.905,1.7967,3.8662,3.673,8.4436
6/28/2012,6.0572,0.8036,79.46,0.6444,1.0332,0.9955,1.2685,0.9651,5.9727,7.0508,0.9955,2.0341,4.681,473.2,1819.5,500.63,7.8375,13.3608,2.5785,4.2947,20.7076,233.38,125.6,3.4468,32.7225,1.8068,3.8923,3.673,8.4023
6/29/2012,5.9587,0.7899,79.79,0.6367,1.0166,0.9768,1.2479,0.9485,5.8691,6.9224,0.9768,2.0428,4.6815,473.4,1816.28,500,7.8375,13.3386,2.5825,4.2947,20.1513,225.84,126.89,3.416,32.7875,1.8091,3.9015,3.673,8.1642
7/2/2012,5.9704,0.7952,79.51,0.6373,1.0171,0.9757,1.2442,0.9548,5.9118,6.927,0.9757,2.0501,4.685,472.79,1816.16,497.83,7.8255,13.3311,2.5835,4.2947,20.3109,227.13,127.95,3.4139,32.62,1.8182,3.9223,3.673,8.157
7/3/2012,5.9623,0.7931,79.79,0.6374,1.0122,0.9725,1.2441,0.9526,5.897,6.9301,0.9725,2.0486,4.6888,472.88,1811.43,498.93,7.8195,13.3337,2.5895,4.2947,20.2254,225.87,128.44,3.3866,32.61,1.8212,3.945,3.673,8.0752
7/4/2012,5.9887,0.7984,79.88,0.6414,1.013,0.9732,1.2443,0.9588,5.9361,6.91,0.9732,2.0297,4.6891,474.57,1809.07,500,7.8145,13.4205,2.6,4.2947,20.3768,228.42,128.2,3.3932,32.53,1.8172,3.9431,3.673,8.1383
7/5/2012,6.0511,0.807,79.92,0.6441,1.0142,0.9721,1.2446,0.9694,6.0052,6.9657,0.9721,2.033,4.6912,475,1812.5,497.25,7.8165,13.3909,2.6025,4.2947,20.6724,231.12,128.48,3.3774,32.2988,1.8095,3.9421,3.673,8.1439
7/6/2012,6.1165,0.8139,79.66,0.6455,1.0196,0.9792,1.2535,0.9773,6.053,7.02,0.9792,2.0429,4.6966,472.66,1814.5,499.23,7.8255,13.3552,2.5945,4.2947,20.9178,235.61,128.52,3.4256,31.985,1.8211,3.9103,3.673,8.2591
7/9/2012,6.0804,0.8122,79.56,0.6441,1.0192,0.9797,1.2557,0.9754,6.0413,7.0068,0.9797,2.0393,4.6985,472.92,1822.5,497.79,7.8345,13.3792,2.596,4.2947,20.6682,234.08,129.04,3.4706,32.0275,1.8111,3.9235,3.673,8.2179
7/10/2012,6.1018,0.8163,79.43,0.6444,1.0226,0.9812,1.2595,0.9803,6.0712,6.9834,0.9812,2.0285,4.6995,471.8,1824.99,501.25,7.8315,13.3063,2.6095,4.2947,20.7235,235.56,128.53,3.4973,32.7125,1.8088,3.9221,3.673,8.2173
7/11/2012,6.1116,0.8171,79.76,0.645,1.0198,0.9755,1.2554,0.9811,6.0768,6.9988,0.9755,2.0224,4.7025,471.98,1828.5,501.2,7.8245,13.459,2.5975,4.2947,20.7199,235.88,126.94,3.438,32.7669,1.8049,3.922,3.673,8.2475
7/12/2012,6.1063,0.8194,79.31,0.6481,1.0191,0.9863,1.2665,0.9841,6.0947,7.0302,0.9863,2.0164,4.7037,471.91,1829.5,503.73,7.8345,13.2904,2.606,4.2947,20.801,237.41,126.38,3.3687,32.76,1.8021,3.9308,3.673,8.3229
7/13/2012,6.0992,0.8163,79.18,0.6421,1.0141,0.9779,1.2556,0.9804,6.0732,7.0319,0.9779,2.0259,4.709,471.49,1822.07,500,7.8455,13.2192,2.6085,4.2947,20.76,235.23,125.64,3.3522,32.3019,1.8025,3.9456,3.6729,8.2656
7/16/2012,6.0873,0.8149,78.87,0.6396,1.015,0.9757,1.2535,0.9786,6.0626,7.0416,0.9757,2.0205,4.7113,471.22,1820.48,499.79,7.8655,13.1579,2.6115,4.2947,20.6542,234.63,124.5,3.3594,32.0756,1.8082,3.9545,3.6729,8.2025
7/17/2012,6.0722,0.8133,79.06,0.6388,1.012,0.9694,1.253,0.9771,6.0523,6.9612,0.9694,2.0123,4.7137,471.06,1822.34,499.77,7.8755,13.1696,2.607,4.2947,20.5344,232.82,124.29,3.3463,32.1888,1.8194,3.963,3.673,8.1715
7/18/2012,6.0968,0.8141,78.8,0.6389,1.0102,0.965,1.2495,0.9778,6.0561,6.9345,0.965,2.032,4.711,472.15,1806.79,499.75,7.8765,13.2242,2.5975,4.2947,20.576,231.49,124.56,3.3578,32.1694,1.8284,3.9688,3.6729,8.1626
7/19/2012,6.0567,0.8144,78.59,0.6359,1.0074,0.959,1.2448,0.978,6.057,6.9204,0.959,2.0234,4.715,471.85,1800.5,499.73,7.8805,13.362,2.6005,4.2947,20.6852,231.32,124.86,3.3805,32.3444,1.8217,3.9731,3.673,8.1686
7/20/2012,6.0632,0.8224,78.49,0.6401,1.0125,0.9636,1.2504,0.988,6.1192,6.9426,0.9636,2.0237,4.7265,472.5,1797.85,499.67,7.8805,13.5877,2.5875,4.2947,21.0437,235.4,124.34,3.2829,32.5375,1.8129,3.9561,3.673,8.2868
7/23/2012,6.0822,0.8254,78.4,0.6448,1.0188,0.9747,1.27,0.9911,6.1391,6.9332,0.9747,2.0214,4.711,473.2,1796,499.71,7.9165,13.709,2.5885,4.2947,21.105,237.46,122.46,3.2576,32.0019,1.812,3.9687,3.673,8.4595
7/24/2012,6.116,0.829,78.18,0.6449,1.0221,0.9783,1.2747,0.9958,6.1682,6.9795,0.9783,2.0225,4.7314,472.93,1797.5,499.65,7.9335,13.5957,2.5795,4.2947,21.1812,240.3,121.27,3.2865,31.5944,1.8015,3.9845,3.673,8.517
7/25/2012,6.0738,0.8226,78.16,0.6452,1.0155,0.97,1.2674,0.9879,6.1179,6.9666,0.97,2.0265,4.7336,472.8,1802.5,499.65,7.9375,13.4138,2.5815,4.2947,20.96,237.02,121.1,3.2877,31.5694,1.7952,4.0149,3.673,8.3965
7/26/2012,6.0193,0.8142,78.21,0.6375,1.0102,0.9618,1.2469,0.9778,6.0562,6.8716,0.9618,2.0314,4.7381,472.59,1790.37,499.71,7.9365,13.2393,2.5805,4.2947,20.6368,231.18,120.54,3.2952,31.5663,1.8083,4.002,3.673,8.2375
7/27/2012,6.0451,0.8117,78.46,0.635,1.0033,0.9539,1.235,0.9749,6.0376,6.8665,0.9539,2.036,4.7425,472.47,1793.5,499.63,7.9145,13.2649,2.5805,4.2947,20.5351,228.03,121.04,3.3133,31.6725,1.8015,4.0085,3.6729,8.157
7/30/2012,6.0406,0.8156,78.18,0.6365,1.0016,0.9521,1.2364,0.9797,6.0665,6.787,0.9521,2.0289,4.743,473,1801.5,499.25,7.8925,13.3291,2.5795,4.2947,20.5641,226.99,121.28,3.3129,31.8206,1.7788,4.0385,3.6729,8.2013
7/31/2012,6.0335,0.8128,78.12,0.6378,1.0031,0.9521,1.2366,0.9764,6.0484,6.7988,0.9521,2.0258,4.7475,472.3,1795.5,499.25,7.8865,13.3848,2.5765,4.2947,20.5855,228.9,119.53,3.316,31.8548,1.7765,4.0723,3.6729,8.2587
8/1/2012,6.0432,0.8178,78.44,0.6437,1.0056,0.9559,1.2383,0.9829,6.0883,6.8038,0.9559,2.0268,4.7513,472.46,1798.5,499.65,7.8805,13.3547,2.5725,4.2947,20.715,229.7,119.54,3.3193,31.8425,1.7865,4.0691,3.673,8.3491
8/2/2012,6.0485,0.821,78.24,0.6446,1.0074,0.9556,1.2343,0.9859,6.1098,6.8087,0.9556,2.0251,4.752,472.39,1793.5,499.65,7.8655,13.1349,2.5725,4.2947,20.7855,230.7,119.28,3.2828,31.913,1.7808,4.0849,3.6729,8.3476
